open,high,low,close,Volume
590.24,598.8,586.0,590.0,2247.45977321
591.61,598.21,577.17,580.95,5401.47403526
581.42,588.9,576.47,585.95,5275.28247483
585.95,595.67,584.07,586.58,4967.94971204
586.55,599.83,583.08,599.83,6093.37221481
599.74,613.0,598.75,606.17,11512.07277501
606.25,610.0,602.51,607.53,2905.38755617
607.99,609.99,602.75,605.1,2009.82126587
605.15,612.04,598.29,606.02,5708.1894527
606.12,606.9,599.0,605.86,2512.97451253
605.68,612.0,603.04,611.64,2496.89160103
611.0,611.63,593.4,598.33,6094.90865814
598.53,610.0,594.31,606.39,2315.86132187
606.38,616.74,606.38,615.3,4353.48302682
614.93,614.93,602.74,607.93,5623.09803504
608.03,611.13,603.82,607.7,3701.63551778
606.05,610.0,601.94,605.99,2369.49432169
606.07,611.02,604.06,605.85,3009.410908
604.58,605.85,597.96,604.05,2233.90146381
603.57,608.0,601.68,602.33,528.29805898
601.79,606.26,599.0,600.41,2420.17246172
