open,high,low,close,Volume
0.004658,0.004949,0.004563,0.00468,524036991
0.00468,0.004686,0.004054,0.004105,588792212
0.004097,0.004108,0.003871,0.003875,212522921
0.003877,0.003941,0.003813,0.00385,134593697
0.003853,0.004132,0.003813,0.003939,278203093
0.003943,0.004119,0.003914,0.004012,93773826
0.00402,0.004226,0.003999,0.00412,113327506
0.004121,0.004143,0.004025,0.00408,96349658
0.004081,0.004089,0.003878,0.003944,182132895
0.003944,0.003954,0.003782,0.003834,130067602
0.003831,0.004008,0.003826,0.003965,209985090
0.003956,0.00399,0.003802,0.00387,191226762
0.00387,0.003943,0.003846,0.003916,53882297
0.003915,0.004082,0.003842,0.00398,150325498
0.003987,0.004149,0.003931,0.0041,121092118
0.004109,0.0047,0.004092,0.004384,1112835485
0.004379,0.004392,0.004203,0.00435,218755763
0.004344,0.005199,0.004273,0.005087,2058281476
0.005086,0.005156,0.004634,0.004747,1377438273
0.004751,0.005034,0.004582,0.004608,1133720026
0.004608,0.004634,0.00436,0.004374,625548611
0.004374,0.00452,0.00429,0.004508,300923257
0.00451,0.004589,0.004416,0.004454,435193676
0.004454,0.004505,0.004368,0.004413,116981760
0.004412,0.004458,0.004341,0.004414,102360139
0.004414,0.004566,0.004388,0.004445,101446792
0.004445,0.004575,0.00435,0.004415,378896248
0.004415,0.004423,0.004305,0.004336,81013254
0.004341,0.004441,0.004326,0.004432,121203821
