open,high,low,close,Volume
0.00254038,0.00254994,0.00237614,0.00253596,37707725.8716275
0.0025367,0.00256361,0.00243094,0.00253672,6795891.12043761
0.00253704,0.00255486,0.0024174,0.0024249,34123254.7282256
0.00251524,0.00255216,0.00241415,0.00244988,6068010.10388357
0.00245017,0.00257217,0.00243937,0.00247474,11509727.7763063
0.00247504,0.00257997,0.00245675,0.00249002,37928280.5296905
0.00249028,0.00259439,0.00246889,0.00256852,93778576.7099541
0.00256847,0.00258067,0.00246582,0.00247555,18809581.9526908
0.0025673,0.00260741,0.00247669,0.00250869,45480439.7165569
0.00250901,0.0026058,0.00249076,0.002499,12396176.3444757
0.00249898,0.00259082,0.00245783,0.00257117,23976785.4554044
0.00257057,0.00258035,0.0024609,0.00248323,141761926.767507
0.00248308,0.00257895,0.0024642,0.00257177,21022830.0818461
0.00257166,0.00259006,0.0024715,0.00257032,12911453.2299518
0.00257071,0.00258467,0.00246384,0.00248427,13778391.4193025
0.00248447,0.00260417,0.00248068,0.00250063,27295586.2792881
0.0025016,0.0026038,0.00245305,0.00255134,30231936.1052402
0.00245974,0.0025693,0.00243215,0.00244522,31956085.889707
0.00244454,0.00253539,0.00238946,0.00243423,16821879.7212127
