open,high,low,close,Volume
3.1371,3.1784,3.0913,3.1132,87497.10153
3.1124,3.2461,3.1124,3.2184,134231.80167
3.2193,3.2618,3.2037,3.2417,124903.00183
3.2444,3.5179,3.2396,3.4134,612952.90222
3.413,3.4761,3.3152,3.4147,253250.10169
3.4203,3.4639,3.315,3.3358,95255.20146
3.3314,3.6539,3.315,3.6284,400608.30162
3.6284,3.855,3.6,3.6079,975590.60234
3.6057,3.689,3.504,3.511,516490.80226
3.5163,3.63,3.3934,3.5379,590209.4022
3.5365,3.8277,3.5365,3.7265,694765.20233
3.7252,3.747,3.52,3.6193,422279.50228
3.6212,3.6608,3.51,3.5825,527396.0022
3.5762,3.5762,3.4203,3.5043,252424.90202
3.5119,3.583,3.4866,3.4899,168252.70158
