open,high,low,close,Volume
0.4405,0.4581,0.4315,0.4333,26151620.0
0.4331,0.4433,0.4182,0.4271,25324445.5
0.4273,0.4461,0.4161,0.4451,20872869.5
0.445,0.4605,0.4365,0.455,17050737.0
0.455,0.4779,0.4498,0.4747,28685688.3
0.4744,0.4833,0.4647,0.4767,13785165.6
0.4769,0.495,0.4688,0.492,17427902.4
0.4921,0.4933,0.4702,0.4707,17830425.0
0.471,0.4836,0.4678,0.4782,10014463.0
0.4782,0.4902,0.4732,0.475,11022833.0
0.4753,0.515,0.4738,0.5074,28475289.8
0.508,0.5279,0.5077,0.5167,25586323.1
0.5163,0.5339,0.5118,0.5231,14204935.2
0.523,0.5369,0.4972,0.5039,19503193.0
0.5038,0.5068,0.4944,0.5054,14277117.0
0.5053,0.5193,0.5015,0.5047,12874023.0
0.5046,0.5157,0.5003,0.5074,9005969.0
0.5074,0.5393,0.5011,0.5386,18245205.0
0.5388,0.5872,0.5378,0.5856,47475509.8
