open,high,low,close,Volume
140.75,143.18,140.35,142.79,3306.63021441
142.76,145.5,142.46,143.26,19321.24834916
142.71,143.11,140.88,141.99,6926.95474815
141.75,142.23,140.94,141.98,1848.99486808
141.97,142.44,140.96,141.0,2769.31860659
141.0,141.81,139.91,141.65,4879.87616572
141.34,142.3,141.12,142.27,3061.8693468
142.27,142.3,140.53,140.97,3091.25455313
140.95,141.15,140.08,140.22,1176.83513651
140.27,141.93,140.19,141.6,1131.63316145
141.6,141.71,140.71,140.71,1571.75536632
140.73,141.2,140.23,141.14,2007.01269361
140.87,141.52,140.56,141.02,1122.36534935
141.02,142.95,138.27,142.51,8829.63634137
142.47,142.76,141.75,142.02,1908.83982585
142.0,142.52,141.14,141.29,12917.50215153
141.3,142.31,140.71,141.36,11232.48222941
141.35,141.67,140.03,140.17,2706.19458663
140.17,141.67,139.6,141.0,2127.22200943
141.02,142.06,140.7,141.45,2594.85230254
141.23,155.89,141.04,151.2,46440.44212189
