open,high,low,close,Volume
2.4762,2.4809,2.4259,2.4325,94008
2.4307,2.4366,2.3963,2.4083,98344
2.4002,2.4214,2.3748,2.4143,75598
2.4125,2.4281,2.3917,2.3981,45090
2.4002,2.4147,2.356,2.3799,101481
2.3805,2.4242,2.3727,2.4209,49064
2.4241,2.449,2.4142,2.4333,88960
2.4376,2.4729,2.4032,2.4331,183224
2.4331,2.436,2.3783,2.4194,73978
2.4186,2.4261,2.3961,2.4074,25973
2.4018,2.473,2.3903,2.4593,136105
2.4588,2.4924,2.4349,2.456,272153
2.4557,2.4794,2.4467,2.479,181383
2.4794,2.4931,2.4554,2.459,127300
2.4574,2.4697,2.427,2.4294,65714
2.4269,2.459,2.4266,2.433,43196
2.4333,2.4708,2.4058,2.4345,72334
2.4326,2.4599,2.4214,2.4464,53600
2.4464,2.4567,2.4329,2.4436,66145
