open,high,low,close,Volume
1.99214069,1.99581042,1.96790025,1.97992145,4381592.64801929
1.97872645,1.98098915,1.93182963,1.93818104,6769064.68774918
1.93881175,1.95565372,1.91801548,1.94812394,7308922.89905534
1.94852218,1.96419772,1.93601357,1.94988705,3463312.90302612
1.94987381,1.98787105,1.94478564,1.96712562,4687128.13605104
1.96717154,1.97754489,1.91610878,1.9280138,5053456.10412596
1.92753926,1.97831449,1.90946272,1.97752699,5494132.53374373
1.97749131,2.02019587,1.97117097,1.97510319,8333463.8698056
1.97628067,1.9887126,1.95392426,1.96887685,6666635.37327719
1.9694943,1.97167817,1.92963088,1.95270953,6085811.73931525
1.95224075,1.9557464,1.93080629,1.94908818,5591837.93036647
1.94924208,1.96008695,1.93217964,1.94741805,5934505.53449214
1.94747771,1.96928797,1.93680193,1.95348133,3874929.05270255
1.95361927,1.98950935,1.94741007,1.96580851,8159854.89249894
1.96516129,2.00288097,1.96200521,1.99141642,8305675.42088587
1.99201838,1.99768689,1.97509032,1.98131675,5041716.18371884
1.98122512,1.98412472,1.95219115,1.97200441,3988301.55945542
1.97272789,1.97619082,1.94814177,1.96065758,5721040.70272814
1.95977869,2.09380348,1.94702782,2.07807278,20608649.5979006
2.07893322,2.14525445,2.07592137,2.11686884,20142736.2436308
2.11679126,2.12985249,2.02330724,2.06946637,14729685.5870975
2.06904815,2.11456067,1.98530966,2.06486025,8090847.72588521
2.06279368,2.10053524,2.0540787,2.06244852,5222382.45397241
