open,high,low,close,Volume
0.3115,0.3131,0.3103,0.3128,46865.31
0.3128,0.3128,0.306,0.3089,153377.19
0.309,0.3101,0.3059,0.3091,174865.01
0.3091,0.3098,0.3081,0.3081,10510.49
0.3078,0.3096,0.3071,0.3083,34686.31
0.3083,0.3093,0.3073,0.3081,14237.39
0.3076,0.3105,0.3074,0.31,62630.46
0.3101,0.3102,0.3072,0.308,41760.64
0.3081,0.3085,0.3067,0.3082,83418.34
0.3079,0.3206,0.3073,0.3084,639711.52
0.3082,0.3082,0.2997,0.3016,305982.4
0.3015,0.3052,0.3003,0.3047,79563.81
0.3044,0.3051,0.3036,0.3048,42025.91
0.305,0.3056,0.3038,0.3046,37192.62
0.3045,0.3173,0.3037,0.3157,559565.88
0.3157,0.3205,0.3136,0.3156,403750.96
0.3157,0.3162,0.312,0.3151,265852.37
0.3151,0.3158,0.31,0.31,167851.98
0.31,0.3104,0.304,0.305,414027.28
0.3051,0.3127,0.3042,0.3127,445071.84
0.3129,0.3164,0.3113,0.3114,471621.05
0.3111,0.321,0.311,0.3136,1227516.69
0.3133,0.3149,0.307,0.3076,287099.47
