open,high,low,close,Volume
0.06022135,0.06068013,0.05969037,0.06057387,29071415.341066
0.06056787,0.06153925,0.06011338,0.06128101,38335192.9364941
0.06128058,0.06334333,0.05833484,0.06312047,77754593.7172302
0.06316258,0.06572523,0.06263437,0.0657249,80234709.4882041
0.06572111,0.06720516,0.06477205,0.06676723,70486036.5400783
0.06685043,0.06692035,0.06523973,0.06641685,49087026.6740046
0.06645197,0.06761631,0.06532002,0.06737663,52797078.3451706
0.06736187,0.06741665,0.06605486,0.06671571,37824068.1680773
0.06675154,0.06679205,0.06438057,0.06517743,53577902.4155849
0.06513068,0.06613515,0.06452046,0.06506832,30727510.2929924
0.06502818,0.06532901,0.06363761,0.06425365,25785409.7935885
0.06423118,0.06622758,0.06394041,0.06609651,36049028.7780078
0.06609696,0.066097,0.06511972,0.06569367,18022428.3349735
0.06569367,0.06591334,0.06495667,0.06528342,17490174.7890349
0.0652787,0.06888858,0.06511318,0.06886856,56787946.7582118
0.06893963,0.0698214,0.06726007,0.06874301,72227085.1531098
0.06878455,0.07020933,0.06731133,0.06747649,68506328.0786166
0.06742065,0.07094424,0.06729445,0.07085197,53343937.9339426
0.07085384,0.07184408,0.06984168,0.07116123,56821713.2399649
0.07114892,0.07290366,0.06976987,0.07084777,57234127.0118176
0.07084656,0.07282741,0.06892499,0.06973296,58529109.4151011
0.0697264,0.07191729,0.06817978,0.07114203,45422171.7775924
0.07113655,0.07133848,0.06959281,0.07011108,31364183.6152769
0.07011155,0.07044499,0.06947971,0.06985348,18441055.9425026
0.06980023,0.07006012,0.06921172,0.06985408,18423288.2207675
0.06979165,0.07267103,0.06975084,0.07184088,23771812.6952915
0.07184654,0.07233364,0.07011262,0.07069303,21177505.697785
0.07064867,0.07139877,0.06977692,0.07058448,17896305.9215988
0.07058041,0.07135205,0.07046164,0.07090327,19920351.3942379
0.07085321,0.07128607,0.07015486,0.0701637,17277330.3484551
0.07020401,0.07072237,0.06973143,0.0704552,20911686.424306
