open,high,low,close,Volume
0.19009,0.19485,0.1891,0.1929,3754878.4
0.19304,0.19486,0.19072,0.19314,4279104.9
0.19314,0.19465,0.18,0.19086,9427380.9
0.19087,0.19335,0.18991,0.19022,4542541.3
0.19047,0.19098,0.18552,0.18962,6287332.0
0.18961,0.19158,0.18752,0.19011,5538190.3
0.19026,0.19434,0.18997,0.19293,4576777.2
0.1931,0.19419,0.19163,0.19239,3635233.8
0.19239,0.19419,0.18926,0.19036,5663471.3
0.18988,0.19225,0.18641,0.18734,5212737.3
0.18739,0.19369,0.18179,0.19296,10851085.5
0.19267,0.2107,0.19144,0.20071,35905248.6
0.20046,0.20318,0.19091,0.19323,11910204.6
0.19343,0.19416,0.185,0.18676,7833760.3
0.18674,0.1915,0.1839,0.18869,7620255.4
0.18858,0.19758,0.18809,0.19642,11087690.0
0.19642,0.2085,0.19642,0.20068,21056979.2
