open,high,low,close,Volume
0.02216961635,0.02224005125,0.02198907525,0.022164255975,32351571.4997489
0.0221255892,0.0221651871,0.02198118075,0.0220956736,25508804.6730186
0.0220982476,0.0220993916,0.02168732475,0.021929954475,32967158.2689716
0.021931981525,0.022184841,0.02188442325,0.0220290642,46636249.3615018
0.021990908725,0.022322838375,0.02192577675,0.022275831,50254628.5536102
0.02231046225,0.022344094,0.022047965625,0.0221045391,49139005.3824162
0.022100435,0.02252931525,0.022007125125,0.02241376575,54878826.7818653
0.022452947825,0.0228200756,0.022289169525,0.022311692725,119138088.900958
0.0223548819,0.0226013197,0.022247944725,0.0223287596,58300691.4413149
0.022330546175,0.022722804,0.02183703,0.0222132816,85712073.2504362
0.0222134256,0.0224087052,0.0221020709,0.022374847425,35561299.8165963
0.02237474575,0.02239972875,0.022150710625,0.02227971805,37006340.4144
0.022246105175,0.022542875575,0.02217760625,0.02242291065,40564223.7330901
0.02241930845,0.02249053155,0.02224203245,0.022317743175,28197513.0423668
0.0223177287,0.0224650393,0.022139670625,0.022416608675,59508256.4982963
0.02246149905,0.0226697205,0.022252571875,0.022589120475,37074978.4261242
0.022592131275,0.0228331935,0.0224993725,0.0227689484,49841546.1638767
0.0227287587,0.0229682906,0.0225416275,0.02286163265,49690453.7379811
0.02285852685,0.02334423,0.02266902225,0.023090411,94047685.1990627
0.0230878268,0.02348239725,0.0230387608,0.02327818125,66414613.5216333
0.02327876325,0.0233308959,0.023149424,0.0232987404,38125223.1567218
0.0232541183,0.0232989441,0.0228141504,0.0229459052,55804283.5917891
0.022945313775,0.0230559537,0.02283198365,0.022906944,23618695.13176
0.022910544,0.02317908215,0.02285121875,0.023021146,27933930.9012567
0.0230214345,0.0230689915,0.02266449045,0.02270131255,30148646.4920257
0.02269528555,0.022818921925,0.02255319405,0.0228189075,16221076.5836925
0.0228188498,0.0229636611,0.0227793024,0.0228523392,18181022.3808312
0.022852872,0.02304336045,0.0227525775,0.02283994875,19875953.218871
0.02283994875,0.0229456744,0.0227518389,0.0228843648,20962249.9890945
0.02284535375,0.0229921753,0.022723704525,0.022803005,19910531.1638257
0.022803335625,0.023180974275,0.0227052969,0.023045727,28380579.761586
0.02305429585,0.023057865,0.022667750625,0.022791096,16781632.3740024
0.0227898576,0.0228531744,0.022428189,0.02255462925,36242148.2587112
0.0225582915,0.0226898958,0.022231798875,0.022570907075,72684545.3034808
0.022530856,0.022597935,0.02241222745,0.022465489725,28682786.1316982
