open,high,low,close,Volume
0.1971285,0.20596207,0.19541829,0.20409012,19383472.8877126
0.20404014,0.2062,0.20209445,0.20320048,12341132.6953571
0.20377466,0.20692374,0.2002,0.20116156,15180696.0346102
0.20219169,0.2065,0.20039149,0.20506759,11735918.5576006
0.2045,0.2095,0.2042887,0.20523149,13304682.279486
0.2052,0.20913086,0.20483831,0.20630218,12411711.8341961
0.20686953,0.20886881,0.20526384,0.2071631,9989608.05181355
0.20772554,0.20970611,0.20528258,0.20674416,13657905.6226427
0.2062,0.20772004,0.2017,0.20540871,12653326.7209576
0.20486094,0.2054087,0.196667,0.19981408,25524627.7437291
0.19931589,0.2019,0.1981,0.20075143,9645724.28349208
0.20128768,0.202959,0.1983,0.2001157,10071089.533706
0.20012796,0.20114541,0.1979999,0.19944478,7344670.23657895
0.19890674,0.19959833,0.1916,0.1984124,19665899.3892109
0.19841434,0.2082,0.19769225,0.2075,17316142.860851
0.2075,0.20885745,0.20422993,0.20492272,15701300.1519552
0.20493933,0.20843829,0.20449744,0.2066616,11165153.7393347
0.20723249,0.20821647,0.20243708,0.2045,10924228.603084
0.2039,0.22567378,0.20329805,0.21494427,115129789.631345
0.2149,0.2185,0.21223899,0.21484405,26891702.9202098
0.2152,0.21932794,0.21377316,0.2151603,20255089.8781877
0.2152,0.2255,0.2145,0.2223,34122303.4572193
0.2223,0.2277,0.2127,0.2166,30817593.2639452
