open,high,low,close,Volume
16.061,16.221,16.0,16.182,11215.75925
16.182,16.269,16.108,16.267,1159.64474
16.267,16.278,16.196,16.216,457.96608
16.216,16.509,16.216,16.467,46172.28679
16.467,16.491,16.277,16.373,10575.44035
16.373,16.384,16.203,16.282,50037.67061
16.282,16.754,16.258,16.713,37990.24511
16.713,16.839,16.593,16.622,27613.44656
16.622,16.648,16.277,16.492,70770.45884
16.492,16.566,16.372,16.486,13081.39317
16.486,16.531,16.366,16.507,19343.53614
16.507,16.657,16.485,16.621,3206.68579
16.621,16.621,16.295,16.308,24761.5095
16.308,16.545,16.289,16.477,6767.35305
16.477,17.203,16.477,17.016,121602.50373
17.016,17.045,16.803,16.877,30818.69084
16.877,16.956,16.857,16.874,0.0
16.874,17.233,16.865,17.218,22083.43389
17.218,17.318,17.028,17.028,45474.32193
17.028,17.214,17.008,17.144,19284.68135
17.144,17.213,17.111,17.111,7854.74296
17.111,17.238,16.492,16.636,147273.39408
16.636,16.827,16.516,16.753,83022.84347
16.753,16.934,16.726,16.891,1833.79988
16.891,17.043,16.849,16.877,0.0
16.877,16.891,16.683,16.698,293.08822
16.698,16.757,16.342,16.545,107701.39881
16.545,16.569,15.888,16.134,513561.86974
16.134,16.253,15.708,16.112,275767.32341
