open,high,low,close,Volume
0.3116,0.3125,0.3072,0.3094,137845.07
0.3094,0.3111,0.309,0.3094,32177.68
0.3094,0.312,0.3074,0.3118,76690.27
0.312,0.3145,0.3115,0.3138,39933.18
0.3138,0.3155,0.3122,0.3133,95152.7
0.3132,0.3173,0.3117,0.315,214574.47
0.3145,0.3163,0.3134,0.3155,73738.09
0.3157,0.3191,0.3112,0.3127,179195.17
0.3128,0.3131,0.3104,0.3119,60016.1
0.3115,0.3147,0.3113,0.3139,48083.93
0.314,0.3179,0.313,0.3163,122888.23
0.3163,0.3165,0.3129,0.3152,198485.6
0.3148,0.3167,0.3132,0.3157,149848.7
0.3157,0.3166,0.3127,0.3151,66574.74
0.315,0.3168,0.3145,0.3145,33430.03
