open,high,low,close,Volume
29.729,30.028,28.199,28.571,86136.41258394
28.506,29.337,28.347,29.33,25343.21758897
29.325,30.544,27.726,29.756,94304.58670689
29.788,30.2,29.175,29.336,36873.32026686
29.365,30.19,28.541,29.715,49151.7194973
29.725,32.876,29.683,31.548,89954.29497661
31.483,32.403,31.483,32.275,28931.05792295
32.268,32.839,31.652,32.071,33806.50336863
32.079,32.28,31.299,31.909,31655.55788655
31.909,31.921,29.198,29.359,53378.15394492
29.359,31.518,28.589,30.951,102447.3462211
30.93,30.934,29.4,30.222,58975.06726271
30.181,31.046,29.536,30.331,28078.62009505
30.331,30.866,30.13,30.481,20646.18675774
30.462,30.545,29.122,29.629,40355.56110968
29.646,30.661,29.51,30.174,20465.71663978
30.143,31.67,29.83,31.031,44490.24021697
31.031,32.287,30.612,31.636,33850.36443983
31.65,32.222,31.446,31.992,20725.00170751
31.962,33.497,31.79,33.393,52337.45174632
33.351,33.986,32.903,33.226,25949.38752294
33.255,36.236,32.948,35.703,77259.30723426
35.6,36.85,34.288,35.877,59287.09751907
35.9,36.153,34.485,35.1,38849.36055383
35.126,35.272,33.673,33.806,23740.31789274
33.85,35.112,33.475,34.561,25432.95048095
34.616,36.006,34.557,35.228,31005.19157686
35.175,35.546,33.795,33.832,29554.85377146
33.914,35.06,33.522,34.045,24914.55359901
34.045,34.28,33.351,34.071,21168.14812685
34.116,34.666,33.522,34.336,14992.89785421
34.335,34.343,33.302,33.622,18838.23665305
33.649,34.002,31.6,31.899,63710.14768538
31.875,32.357,31.415,31.873,29269.30157643
31.846,32.467,31.739,32.272,10050.01336626
32.272,32.386,31.209,32.201,15657.73303415
32.167,32.479,31.607,31.908,13951.15067057
31.908,32.01,31.5,31.974,15919.95111733
31.974,34.187,31.974,33.699,52860.13951961
