open,high,low,close,Volume
0.06865,0.06931,0.06855,0.06874,13398387.2
0.06876,0.07016,0.06876,0.06962,25658065.3
0.06965,0.0697,0.06883,0.06937,13547441.5
0.06941,0.06988,0.06927,0.06933,8395498.6
0.06938,0.06991,0.06921,0.06979,15482265.7
0.06976,0.0705,0.0695,0.06998,16493731.9
0.06997,0.07048,0.06964,0.0701,12009530.0
0.07009,0.07075,0.06997,0.07007,12350940.5
0.07007,0.07214,0.06725,0.06856,45818127.9
0.06855,0.06989,0.06783,0.06943,21867619.8
0.06943,0.07139,0.06933,0.07093,44834489.3
0.07095,0.0718,0.06983,0.06993,25548345.4
0.06992,0.07047,0.06901,0.06915,15099196.3
0.06918,0.06976,0.06816,0.0691,18372607.7
0.06915,0.06922,0.06415,0.06596,48815863.5
