open,high,low,close,Volume
0.00340966,0.00343823,0.00314302,0.00316906,47081779.9238547
0.0031659,0.00348743,0.00293466,0.00325124,327694115.773867
0.00307827,0.00348424,0.00300831,0.00321165,105222629.428253
0.0032143,0.00323762,0.0029357,0.00297511,89773616.1174648
0.00297624,0.0034451,0.00297531,0.00326176,145173121.532126
0.00326211,0.00349291,0.00306911,0.00324834,119650141.111857
0.00324901,0.00347132,0.00323844,0.00341805,17814378.7659772
0.00341975,0.00343075,0.00299086,0.0031873,116172037.607006
0.00318745,0.0032448,0.00295857,0.00296859,35406115.3828471
0.00296927,0.00320518,0.00296456,0.00319548,140176682.689323
0.00302673,0.00343171,0.00301796,0.00343058,82271134.6922463
0.00325954,0.00343916,0.00321945,0.00340109,13325138.9397702
0.00323138,0.00341523,0.00320936,0.00340469,54393932.3139197
0.0034052,0.00345101,0.00320719,0.00343368,30387507.7500434
0.00343408,0.00350735,0.00324591,0.00350592,13434089.0047417
0.00350691,0.0035744,0.00334487,0.00356822,23804470.0655811
0.00356903,0.00357958,0.00335401,0.00337061,56570663.8600394
0.00336952,0.00357064,0.00333189,0.00339923,32134690.7729472
0.00339771,0.00357126,0.00336163,0.00338927,47819734.3648708
0.00338815,0.00364861,0.00324712,0.00343925,159489243.423361
0.00343886,0.00363556,0.00325754,0.0034445,62619822.988676
0.0036257,0.00363213,0.00322991,0.00343071,21204198.5739391
0.0034308,0.00348779,0.00325691,0.00327552,45293153.1059441
0.00327621,0.00368716,0.00327619,0.00334755,41776937.4474101
0.00334871,0.00373779,0.00333586,0.00354131,83533808.2547814
