open,high,low,close,Volume
0.52752,0.53083,0.4832,0.49868,141063426.2
0.49879,0.50481,0.45373,0.47733,133283705.8
0.4773,0.49228,0.45195,0.474,101675226.6
0.47401,0.4862,0.45719,0.46953,63505960.8
0.46953,0.4871,0.46514,0.47257,32039088.0
0.47233,0.49016,0.46968,0.48237,32302042.1
0.48242,0.50088,0.48222,0.49927,49655255.7
0.49894,0.50293,0.46664,0.47544,69772255.0
0.47549,0.4941,0.47355,0.4935,43777257.0
0.49352,0.50327,0.48575,0.49036,49990115.8
0.4903,0.50522,0.48662,0.505,48933544.9
0.50488,0.50856,0.48787,0.4901,33011203.2
0.49,0.49499,0.48334,0.48773,35210473.0
0.48773,0.49288,0.48217,0.48745,47452993.0
0.48716,0.48781,0.47846,0.48363,38416093.8
