open,high,low,close,Volume
130.44,132.0,130.44,131.75,2696.82175528
131.89,132.64,131.23,131.39,745.03942178
131.52,131.89,129.38,130.27,1408.49339739
130.15,130.31,128.42,128.5,907.20538515
128.27,129.34,128.27,128.87,1120.52957361
128.79,129.78,128.79,129.27,2907.97149651
129.1,129.67,128.5,129.36,6172.97830753
129.32,129.32,125.67,127.2,2687.73588541
127.14,127.55,126.6,126.76,240.54512801
126.7,127.22,125.55,126.38,1495.64720258
126.5,129.86,126.5,128.64,7148.5013978
128.64,132.93,128.63,132.28,15989.57804185
132.4,133.87,130.94,132.39,3340.33273144
132.47,134.9,131.98,133.2,2826.06659701
133.28,134.9,132.04,133.89,3030.09796693
134.35,134.44,132.75,133.19,1681.67684135
133.19,134.09,132.93,133.86,369.35330591
133.59,134.0,132.75,133.53,686.22507501
133.61,133.61,132.3,133.16,934.43052572
133.18,135.69,132.74,133.73,3704.6057785
133.66,134.24,133.52,133.85,947.94201362
134.22,136.3,134.22,136.3,1428.21594705
136.3,137.19,135.63,136.0,609.21160415
