open,high,low,close,Volume
522.6,556.76,517.45,552.3,13887.00681786
553.32,571.86,548.01,555.26,7084.70493158
555.99,571.38,554.53,564.39,4592.94494465
564.39,573.34,558.2,566.99,1374.96027453
566.78,585.32,563.94,569.26,5406.71361246
568.79,573.57,557.12,566.04,8002.61685586
565.37,575.49,557.85,569.73,3864.12939702
569.26,571.98,544.29,549.32,6248.3413595
549.33,551.83,541.3,548.98,4021.15929071
547.79,559.5,546.67,556.82,6510.05931691
556.44,567.09,553.2,561.71,1632.58878184
561.7,577.08,560.43,571.9,6980.48985424
571.9,576.01,566.06,574.5,5105.7559503
574.5,578.44,567.61,576.0,4916.61750827
576.0,586.0,573.88,574.28,10387.04553894
574.42,585.94,566.84,576.85,3173.90439657
576.48,581.79,567.81,572.85,6996.5263219
572.5,585.99,568.34,581.79,3338.03913625
581.77,589.0,569.8,569.8,3543.00857411
570.26,576.0,569.11,574.78,3149.83166328
574.74,577.99,563.38,571.9,1942.1037273
571.84,581.45,564.22,578.96,3107.02814716
578.99,581.83,573.32,576.58,1690.15190267
576.23,590.49,574.69,587.46,5490.88033647
587.2,597.68,587.19,592.0,3157.08408798
592.51,596.02,587.41,591.13,1803.26212651
591.67,599.5,586.78,598.69,2287.7953769
598.92,598.92,590.01,591.0,1126.46882605
590.99,595.01,590.0,592.0,906.82855322
