open,high,low,close,Volume
2.1132,2.146,2.064,2.1283,883026.22287165
2.1284,2.1806,2.117,2.1417,527027.71811817
2.1445,2.1898,2.0614,2.0919,556704.22499414
2.0934,2.1395,2.056,2.1058,348421.04474468
2.1065,2.114,2.0436,2.0507,217536.12979527
2.0551,2.125,2.0417,2.0919,250694.74485922
2.0944,2.1277,2.0918,2.1273,105491.44192852
2.1286,2.143,2.1074,2.1127,138757.13345927
2.1066,2.1147,2.0448,2.0586,316000.1575172
2.06,2.0733,1.9007,1.9222,1132374.36334804
1.9282,2.0395,1.9099,1.9831,317088.73146161
1.9838,2.0327,1.9637,2.0134,217109.91506429
2.0154,2.0438,2.0113,2.0251,81856.1955119
2.024,2.0369,1.9855,2.0369,253405.64229068
2.0379,2.0413,1.9878,2.0036,265391.6233796
2.0083,2.1583,2.0029,2.1512,331321.97374312
2.1557,2.1688,2.0995,2.1148,180904.82185801
2.114,2.1419,2.0845,2.1145,180352.91251052
2.1155,2.146,2.1105,2.138,115579.31574983
2.1408,2.1432,2.0774,2.0774,177206.73848536
2.0852,2.0935,1.9226,1.9865,787035.41468319
1.9862,2.0654,1.9725,2.0021,676173.73975469
2.0119,2.0779,1.9972,2.0737,203457.63424901
2.0743,2.1715,2.0471,2.1715,295150.4216745
2.176,2.176,2.1371,2.1605,196522.59717522
