open,high,low,close,Volume
0.29932951,0.30275623,0.2895291,0.29335186,19754584.2599541
0.29335232,0.29900801,0.28301694,0.28677613,18486133.7880723
0.28653174,0.29321137,0.28401563,0.29011403,9184037.9974304
0.29045554,0.29314381,0.28293989,0.28489592,9983087.66588896
0.28488371,0.29205327,0.28443004,0.28908618,8080891.52856978
0.28897908,0.29437372,0.28709706,0.28944468,8482826.79902213
0.28945761,0.3116623,0.28758562,0.2963914,21229860.3726257
0.29637318,0.29787847,0.28714305,0.28800635,9396289.6630537
0.28803458,0.30300032,0.28585081,0.29469839,13429368.0849472
0.29524299,0.30013518,0.29247395,0.29561143,9381691.72825303
0.29552954,0.29657323,0.28424573,0.29127483,22886083.7876468
0.29130138,0.29367962,0.28504085,0.29078709,7385442.21244299
0.29120944,0.29219312,0.2836497,0.28558958,7313025.35698922
0.28572943,0.28760068,0.28050558,0.28460467,4846786.98097407
0.28511794,0.28769139,0.28229559,0.28584618,8391163.6144692
0.28590616,0.29387681,0.28343256,0.28917325,16771811.2604666
0.28914792,0.29881844,0.28728486,0.29473011,20972353.0893267
0.29470584,0.30169834,0.29227792,0.2959058,12176660.2685342
0.29595356,0.29827722,0.2908299,0.29317358,10255166.0079219
0.29313865,0.29363081,0.28799377,0.29226307,12027627.6255682
0.29229442,0.30315087,0.29020103,0.30091004,15140578.1520658
0.30112557,0.31892506,0.30026697,0.30331452,47222192.6785923
0.30321279,0.30811392,0.29852692,0.29905966,18639745.9542573
0.29909658,0.30590399,0.28954943,0.28998303,16282352.0085502
0.29049675,0.29140457,0.28351766,0.28796134,12429594.3623422
0.28796141,0.30017053,0.28732872,0.29212837,18255121.2864982
0.2921375,0.29720724,0.27797196,0.28155429,13649563.2792166
0.28166155,0.28514563,0.2777021,0.28229693,10320536.3217554
0.28224665,0.28307473,0.27582131,0.27774494,11787286.6578017
0.27779757,0.28323355,0.27466115,0.27693189,8937242.53853797
0.27684238,0.27957084,0.26985257,0.27269945,10998144.9168331
0.2722244,0.27455533,0.25633092,0.26123787,17166435.9870149
0.26129519,0.26574429,0.25521877,0.26574241,15385921.1108001
0.26575084,0.26893824,0.24051772,0.25698896,32942072.1998593
0.25684981,0.25694219,0.22108208,0.24089463,24555766.7083323
0.24093667,0.2497633,0.2356648,0.24108946,10007764.6189645
0.2413999,0.24778854,0.22369965,0.22545995,13049238.3751386
