open,high,low,close,Volume
24.868,25.314,24.701,25.157,28330.62921753
25.21,25.245,24.797,24.957,19230.83820081
24.949,24.949,23.947,24.272,37313.65653458
24.238,25.079,23.986,24.779,62526.50757739
24.806,24.97,24.592,24.91,35557.08713285
24.896,25.895,24.83,25.75,31859.31382452
25.743,26.219,25.282,25.907,31332.37016426
25.905,25.998,25.551,25.6,17158.59726257
25.619,25.977,25.364,25.714,22980.29132088
25.731,25.836,25.295,25.752,27021.24642116
25.764,26.058,25.399,25.694,38716.00580044
25.722,25.746,25.12,25.197,51746.85394768
25.184,25.238,24.683,24.951,9006.79391757
24.955,25.527,24.896,25.472,9345.57530288
25.5,26.135,25.348,25.866,11708.21437667
25.822,26.106,25.571,25.956,12971.66848554
25.962,26.501,25.613,25.638,356108.61289531
25.592,25.754,25.474,25.495,10078.83432134
25.5,25.619,24.879,24.879,12728.28761212
24.839,25.161,24.729,25.072,13409.63423521
25.032,25.079,24.6,24.704,7957.84128465
24.644,24.69,24.17,24.224,13660.1873756
24.18,24.32,23.63,23.825,30584.51264102
23.798,23.919,23.302,23.816,36496.7568099
23.804,24.318,23.646,23.689,30146.16711339
