open,high,low,close,Volume
12.22,12.277,11.957,12.2,17235.70598
12.2,12.592,12.2,12.476,113909.58692
12.476,12.476,12.046,12.213,48546.78367
12.213,12.428,12.09,12.385,10516.23291
12.385,12.51,12.209,12.429,4375.33689
12.429,12.443,12.15,12.206,188.99468
12.208,12.463,12.157,12.43,6.80992
12.43,12.75,12.095,12.187,9381.23733
12.19,12.549,12.105,12.308,12880.72679
12.299,12.374,12.189,12.233,12307.11002
12.243,12.359,12.162,12.324,1661.44945
12.324,12.467,12.305,12.43,1532.68875
12.43,12.505,12.185,12.252,19063.97584
12.252,12.412,12.243,12.305,2925.0587
12.305,12.437,12.198,12.321,9782.47858
12.321,12.605,12.283,12.591,19254.61305
12.591,13.288,12.568,13.233,31361.22889
