open,high,low,close,Volume
0.00372,0.00379,0.00369,0.00375,6437529.2
0.00376,0.00379,0.00371,0.00374,2901926.8
0.00374,0.00406,0.00373,0.00406,20192393.9
0.00406,0.00438,0.00392,0.004,92288191.3
0.00398,0.00422,0.00398,0.00416,14748863.3
0.00417,0.00423,0.00405,0.00418,18781031.8
0.00422,0.00494,0.00418,0.00474,72541663.9
0.00473,0.00474,0.00423,0.00444,43667138.8
0.00443,0.0047,0.00441,0.00449,36034083.5
0.00449,0.0045,0.00398,0.00416,59563687.6
0.00416,0.00438,0.00404,0.00422,26309434.2
0.00422,0.00446,0.00419,0.00442,13683984.5
0.00443,0.00443,0.00415,0.00427,16182483.7
0.00427,0.00438,0.0042,0.00431,7665969.5
0.00431,0.00434,0.00417,0.0043,11156967.1
0.0043,0.00441,0.00424,0.0044,13862780.7
0.0044,0.00459,0.00439,0.00442,24317166.9
0.00443,0.00449,0.00438,0.00442,7905322.3
0.00445,0.0045,0.00427,0.00449,21650637.4
0.00449,0.00488,0.00441,0.00472,31337244.6
0.00472,0.00505,0.00463,0.00499,41956856.6
0.00496,0.005,0.00469,0.00484,38850200.4
0.00484,0.00485,0.00459,0.00475,23345518.6
0.00473,0.0049,0.00472,0.00483,12598211.7
0.00488,0.00523,0.00485,0.00502,34555704.3
0.00502,0.00508,0.00481,0.00487,21542316.6
0.00486,0.00517,0.00454,0.00482,29957213.8
0.00482,0.00486,0.00464,0.0047,21755757.6
0.0047,0.00472,0.00441,0.00452,25394891.7
0.00453,0.0046,0.00448,0.00455,10440983.2
0.00456,0.0049,0.00455,0.00487,16032298.0
0.00487,0.00514,0.00475,0.00507,22240151.4
0.00507,0.00509,0.00483,0.0049,11957614.0
0.0049,0.0051,0.00485,0.00492,15802392.4
0.0049,0.00498,0.00485,0.00485,6074403.3
