open,high,low,close,Volume
6.884,7.4249,6.6471,7.2577,666718.0024
7.2706,7.8611,7.26,7.8359,839116.4024
7.8387,8.0,7.6779,7.7947,559465.60239
7.8005,8.5023,7.6258,8.05,1095557.10235
8.0566,8.6583,8.016,8.4577,1421010.1024
8.4547,8.9042,8.4129,8.8521,872617.2024
8.8328,9.2897,8.5679,9.2145,915582.3024
9.1964,9.29,8.5666,9.1068,1312286.2024
9.1141,9.3196,8.7259,8.7942,1017030.90236
8.7869,8.969,8.6381,8.785,468394.20226
8.7806,9.53,8.7718,9.0454,845933.40234
9.0454,9.1993,8.4195,8.4671,440617.60232
8.4588,8.5924,8.1444,8.4924,611682.80236
8.4839,8.5415,7.7366,8.1248,549880.30239
8.1283,8.3268,8.0435,8.2392,325458.9023
8.2503,8.328,7.8281,8.1781,257588.1023
8.1707,8.7158,8.0641,8.3874,616263.2023
8.3861,8.6166,8.2664,8.4035,405438.30232
8.4086,9.0872,8.2531,9.0097,396005.30227
9.0159,9.1372,8.7707,8.8697,314493.20238
8.8797,9.57,8.7547,9.269,767984.00237
9.269,9.5334,8.8456,9.1631,633443.2024
9.1702,9.8252,8.7501,9.6891,998566.7024
9.6949,9.8732,9.2739,9.4263,712707.5024
9.4261,9.7614,9.3752,9.6746,254093.00225
9.6809,10.0433,9.5229,9.5691,648133.1024
9.5769,9.6346,9.2816,9.3576,357105.00232
9.3287,9.596,8.9082,9.4667,601674.1024
9.4592,9.7242,8.6,8.63,658556.7024
8.6288,8.8451,8.4205,8.5609,614093.80239
8.5598,8.7038,8.3025,8.6459,409365.30237
8.6583,8.9508,8.0159,8.4228,672885.50239
8.4191,8.5633,8.353,8.556,285204.20226
8.565,8.646,8.4606,8.5747,265817.00213
8.5933,8.5982,8.1726,8.3959,412520.30237
8.3993,8.442,8.2799,8.3853,231921.50219
8.3949,8.8,8.3921,8.5961,374738.20233
8.5943,8.7381,8.3873,8.7059,292229.7023
8.7119,9.0289,8.5808,8.5842,349658.70234
