open,high,low,close,Volume
0.00195333,0.00196201,0.00185167,0.00185426,11747941.6550419
0.00185411,0.00193418,0.00182818,0.00186489,78564628.5483269
0.00186514,0.00202457,0.00185648,0.00200036,26300835.7609336
0.00193165,0.00206186,0.00192733,0.00203766,15870728.9741054
0.00196835,0.00205842,0.00194517,0.00197705,16384427.8563101
0.00197618,0.00205657,0.00195398,0.00198332,12677267.5066119
0.00198348,0.00208321,0.00195482,0.00206333,44575787.8799986
0.00206407,0.00207438,0.0019676,0.00198646,8322327.86705639
0.00198606,0.0020524,0.00196872,0.00197639,25477549.4716286
0.0019765,0.00206896,0.00197176,0.00198339,7626406.37231249
0.00198395,0.00206295,0.00196632,0.00197394,19352203.3578615
0.00197397,0.002057,0.00196793,0.00205173,7530211.14183284
0.00198111,0.00207493,0.00196935,0.00203957,11451364.460398
0.00203894,0.00206385,0.001973,0.00205957,4940631.12154138
0.00205968,0.00206678,0.00198535,0.00205997,21046315.3550503
0.00205996,0.00206782,0.00197802,0.00206499,10534448.6889723
0.00199157,0.00211026,0.00198492,0.00202944,19460149.6928028
0.00203023,0.00209927,0.00200728,0.00202255,12126962.2810172
0.002095,0.00211825,0.00202041,0.00203341,23753850.7695041
0.00203382,0.00210298,0.00201524,0.00210009,15802748.8582784
0.00209954,0.00210318,0.00199045,0.00200376,17890464.859825
0.00200307,0.00208524,0.00199723,0.00207854,14604297.0840569
0.00207934,0.00208086,0.0019779,0.00199015,8596920.55816062
0.00199029,0.00208167,0.00198755,0.00200095,13597570.2531281
0.00199987,0.00209141,0.00199362,0.00206778,37480202.2232518
