open,high,low,close,Volume
35.65,36.17,35.21,35.74,1295420.41
35.73,35.88,34.03,34.16,1618785.33
34.16,34.64,33.43,34.08,1424753.23
34.09,34.67,32.95,33.14,877506.95
33.14,35.23,33.0,34.99,1614175.91
35.0,35.25,34.46,34.93,890590.47
34.93,36.1,34.33,35.61,1007935.19
35.61,36.36,34.8,35.46,1589234.04
35.46,35.68,33.41,33.5,1237781.12
33.49,34.21,33.13,34.15,724722.37
34.16,35.86,33.93,35.75,1089917.73
35.76,36.0,34.41,34.44,746159.34
34.44,35.9,33.8,35.23,1294463.07
35.22,37.13,34.66,36.99,1228081.34
36.98,38.7,36.44,38.21,1852394.45
38.23,38.97,37.55,38.83,929428.09
38.84,38.9,37.12,37.66,1157228.83
37.67,38.29,36.45,37.97,1404728.05
37.96,40.11,37.23,39.34,2012813.36
39.37,39.94,37.9,38.4,1537383.1
38.39,38.65,37.53,38.29,1335801.27
38.29,38.57,37.61,37.76,803645.39
37.77,38.64,37.29,37.37,995790.75
37.35,37.89,37.1,37.7,604845.57
37.7,38.12,37.27,37.71,675571.54
37.71,41.58,37.64,40.99,3080917.38
40.99,41.97,40.57,41.65,1498131.91
41.66,43.6,40.48,41.49,1797526.37
41.5,45.44,41.49,44.81,3363619.171
44.81,46.17,43.98,44.61,1549035.111
44.59,44.94,42.53,43.19,1779168.47
