open,high,low,close,Volume
0.24073421,0.24283595,0.23119129,0.23902872,10029005.3271991
0.23846664,0.24016421,0.23265525,0.23754246,8775773.00395149
0.23837013,0.24209987,0.2318532,0.23304268,6345449.35039851
0.23403258,0.23505241,0.00024216,0.22901512,5790257.58062685
0.228865,0.23390193,0.22190467,0.22687598,9544821.03617733
0.22714216,0.23023153,0.21642601,0.22632622,9841127.44206431
0.22639839,0.23695181,0.2241207,0.23255302,8173483.7320324
0.23244099,0.23586455,0.22288128,0.22428589,9743794.01775869
0.22402171,0.24486682,0.20892019,0.21867595,9676410.46916258
0.21865693,0.22360072,0.21013613,0.21795665,12353780.4467048
0.21767603,0.22145126,0.21309596,0.21557718,6350727.79031833
0.213973,0.219226,0.20462497,0.2172322,8255856.41720781
0.217378,0.22322468,0.20248841,0.21318288,8749002.57840511
0.21303393,0.2175022,0.20034725,0.21077558,9404031.37645734
0.21210359,0.21870994,0.20140441,0.2039966,7984379.06873688
0.20416395,0.3798284,0.19993357,0.24219748,36601395.9254577
0.24194661,0.24453952,0.21361842,0.22597307,18491590.9750432
0.22595317,0.23881229,0.22436139,0.2280878,11998097.4416701
0.23069344,0.24036405,0.21542051,0.2318565,13245563.087307
0.23225339,0.24553251,0.228596,0.23510621,10691006.4220523
0.23491638,0.24316559,0.23012651,0.2364456,12771940.5148103
0.23644513,0.24472321,0.22997196,0.24354439,10499014.3744937
0.24276036,0.25471545,0.23882149,0.24678265,10665662.4147386
0.24671361,0.25369023,0.24203835,0.24759936,10559453.4376204
0.24863432,0.25689223,0.24565574,0.25109124,11460110.1465554
