open,high,low,close,Volume
14.0975,14.315,14.0,14.28,823101.63
14.28,14.415,14.115,14.1625,507871.58
14.1625,14.29,13.46,13.5025,2532640.0925
13.5025,13.63,13.225,13.5625,449525.195
13.5625,13.8375,13.5325,13.6325,475240.67
13.6325,13.7725,13.4525,13.765,1098881.9
13.765,13.965,13.53,13.7975,1008772.7
13.7975,13.885,13.6125,13.6425,575384.1075
13.6425,13.7525,13.365,13.395,398944.8375
13.395,13.5675,13.35,13.52,267598.5425
13.52,13.5925,13.1,13.31,699230.3775
13.31,13.48,13.225,13.475,665505.3225
13.475,14.265,13.455,14.19,1080307.875
14.19,14.27,13.965,14.2475,417021.9375
14.2475,14.4575,14.145,14.2,323445.805
14.2,14.3425,14.12,14.2025,303629.9425
14.2025,14.2925,14.04,14.0525,240366.3375
14.0525,14.21,13.99,14.205,157634.0575
14.205,14.7375,14.1475,14.32,545736.985
14.32,14.365,14.1875,14.195,468082.6625
14.195,14.2175,13.86,14.075,587992.655
