open,high,low,close,Volume
1.15749585,1.20992528,1.15445263,1.20853857,5117524.38884543
1.20822464,1.22008662,1.20184034,1.215665,4355676.16867709
1.2159015,1.22638107,1.20758655,1.21539325,3591353.36523962
1.21538014,1.22657055,1.19674477,1.21818172,4207325.61656591
1.21817267,1.21866225,1.20468703,1.20851406,2652223.20210939
1.20863686,1.24988238,1.20820185,1.21826833,4042230.73846944
1.21755253,1.23534286,1.20818103,1.23406885,2388655.09886442
1.23449931,1.24044298,1.20627714,1.21656141,3036570.89714894
1.2164673,1.23945199,1.21463814,1.23261982,2242179.72290695
1.23262874,1.23895858,1.21590786,1.21995352,2791101.08956517
1.22033134,1.22350404,1.19381284,1.20342135,3086626.64087771
1.20312789,1.21186483,1.19114238,1.20537709,2711131.54012964
1.20526726,1.23352933,1.19853659,1.22971516,3880287.27089688
1.22977738,1.34743204,1.22377603,1.32816747,18880525.0176495
1.32755633,1.40301104,1.32487748,1.34702786,15276329.9080979
1.34738032,1.36085983,1.32357076,1.34506544,7027403.69216365
1.34579396,1.35408636,1.31119899,1.33265228,6907668.74631708
1.3321477,1.37067293,1.32269455,1.32943588,7063967.48132579
1.32910657,1.34099508,1.23956349,1.25558259,9381491.68146207
1.25540841,1.27041815,1.2129009,1.23055247,6180550.80331926
1.22997314,1.25955281,1.22169033,1.25135615,4699590.74781666
1.25133923,1.30125141,1.24370492,1.30101964,4082277.26883839
1.30124048,1.31786414,1.25349586,1.27557643,8565329.88064847
