open,high,low,close,Volume
22.387,22.702,21.886,22.092,23984.77005
22.092,22.311,21.926,22.24,340.98398
22.24,22.247,21.799,21.837,3044.25567
21.837,22.001,21.33,21.651,5567.48702
21.651,22.02,21.049,21.885,12813.40654
21.885,22.326,21.825,22.155,3158.48397
22.139,22.831,22.012,22.74,20598.20094
22.74,22.869,22.155,22.206,961.92212
22.206,22.43,21.897,22.229,4624.34531
22.229,22.604,22.166,22.323,3756.96971
22.323,22.417,22.104,22.161,4277.70431
22.169,22.257,21.814,22.176,108.5839
22.176,22.232,21.968,22.065,3817.032
22.065,22.091,21.556,21.682,1989.07831
21.682,22.189,21.175,21.98,4258.4321
21.98,22.311,21.943,22.026,17222.02847
22.026,22.122,21.784,21.906,269.26758
21.906,22.136,21.906,21.951,1169.7883
21.951,22.574,21.933,22.544,27410.00354
22.544,22.87,22.461,22.823,142.82378
22.823,22.998,22.556,22.696,13575.58976
22.696,22.983,22.628,22.752,2077.71989
22.752,22.91,22.711,22.793,2015.53631
22.793,22.993,22.638,22.906,632.50057
22.906,23.296,22.265,22.655,32911.4571
22.655,22.655,22.267,22.441,4723.97212
22.441,22.84,22.41,22.821,1713.9773
22.821,22.877,22.292,22.343,8126.49974
22.343,22.459,21.455,21.818,2789.06462
21.824,22.091,21.636,22.061,3513.22204
22.061,22.061,21.598,21.699,3426.35148
21.699,21.706,20.867,21.069,25872.78554
21.062,21.451,20.949,21.414,25592.80787
