open,high,low,close,Volume
4.9512,5.1575,4.9484,5.0921,246315.90225
5.0909,5.2283,5.0566,5.2111,120991.70197
5.2083,5.2641,5.1261,5.2623,170769.80201
5.259,5.3222,5.2035,5.242,144321.00214
5.242,5.3186,5.1795,5.2283,276332.10202
5.2275,5.3169,5.2275,5.3103,110882.7018
5.3152,5.405,5.2646,5.3869,125539.40202
5.3917,5.4705,5.3297,5.3746,200989.00195
5.38,5.3988,5.2673,5.2789,105977.70165
5.2759,5.3193,5.1811,5.3037,191577.10197
5.3052,5.3898,5.283,5.314,121669.30182
5.3155,5.3632,5.287,5.3212,130162.40181
5.324,5.6992,5.262,5.6948,705855.60235
5.6942,5.7276,5.5681,5.6281,334464.80219
5.63,5.6922,5.5171,5.6265,338291.80205
5.6252,5.8098,5.5224,5.7565,521782.60231
5.7611,6.2095,5.706,6.015,1142583.80239
6.014,6.0508,5.7738,5.8792,678999.30238
5.8788,6.28,5.845,6.2745,946885.5024
6.2748,6.3149,6.0334,6.1569,347101.30235
6.159,6.4884,6.1495,6.4825,534866.00237
6.4825,6.887,6.37,6.5965,1430560.7024
6.5988,6.77,6.5053,6.663,588075.6024
6.6565,7.1645,6.6514,6.778,1117745.9024
6.784,7.3291,6.7794,7.0684,1469239.6024
7.0662,7.1231,6.83,6.8925,639267.80239
6.8806,6.9259,6.7358,6.9004,223880.8023
6.893,6.9176,6.634,6.6377,381850.90233
6.635,6.7298,6.6087,6.6372,294593.10232
6.6337,6.7791,6.5762,6.6075,197731.20226
6.6146,7.2273,6.5972,6.8945,1122204.00236
6.8943,7.0846,6.8323,6.8616,298920.60234
6.8686,6.8686,6.4885,6.7996,386728.50232
6.7964,7.4641,6.7488,7.3354,980038.9024
7.3361,8.39,7.3361,7.8566,3374808.9024
7.8639,8.0593,7.5642,7.8887,872581.3024
7.8969,8.0892,7.6001,7.7084,609097.80239
7.716,7.9301,7.48,7.9205,398362.50237
7.9327,7.95,7.3501,7.4402,472675.60236
7.4464,7.6558,7.3991,7.6002,483456.6024
7.6056,7.7277,7.35,7.4971,747152.40239
7.506,7.55,7.321,7.3763,391832.60237
7.3821,7.4163,7.0846,7.2281,813100.8024
