open,high,low,close,Volume
0.50633361,0.50810399,0.50154967,0.50284021,5365939.66555352
0.50289875,0.50583027,0.49927944,0.50189937,5930382.61706042
0.50189719,0.5043028,0.4994393,0.50404842,4866278.0357977
0.50404822,0.50539543,0.49894416,0.50058113,5824887.54791511
0.5008153,0.50105044,0.49073253,0.4956615,5845570.87140975
0.49568159,0.50185861,0.49254114,0.49953908,7169611.62246683
0.49960188,0.50433809,0.49599785,0.50258216,5331104.64963944
0.50291305,0.50713404,0.5003081,0.50076015,7531336.41227236
0.50069658,0.50423698,0.49858088,0.49864496,5670657.18576351
0.4990762,0.5024558,0.49719424,0.49991496,7623063.07188412
0.50006344,0.52648617,0.49921854,0.52053877,33415345.0384791
0.5205144,0.52473675,0.51496996,0.51978193,15064131.4746759
0.51964891,0.51984876,0.51004143,0.51402137,10517600.5086946
0.51395711,0.51568029,0.50370048,0.51227234,15216456.6088387
0.51225965,0.51510146,0.50839057,0.51216519,10609304.680005
