open,high,low,close,Volume
270.81,271.55,265.3,267.91,9143.48692918
267.8,270.68,266.32,267.19,13079.31104399
267.05,269.03,263.15,266.44,12348.19050634
266.89,266.89,260.58,264.16,9759.36643751
264.17,264.89,260.84,264.24,14656.91611607
264.17,267.66,263.41,265.67,4921.39904054
265.73,269.03,265.73,268.82,3480.44103333
269.1,270.35,266.53,267.28,11812.64316423
267.28,267.75,265.04,266.63,6543.55469771
266.6,268.13,266.21,266.67,4428.31714638
266.89,270.0,266.26,269.0,3930.48245405
268.99,271.4,267.85,270.35,3873.78683391
270.37,270.58,267.9,268.41,4112.67196739
268.34,268.5,266.38,267.81,2827.9765902
267.7,270.72,267.07,269.7,2511.19945706
269.76,270.04,267.5,268.49,4554.49994782
268.34,274.55,268.16,272.01,6385.70881282
