open,high,low,close,Volume
1.59317399,1.73913181,1.57195917,1.73649782,47401855.3842903
1.73675054,1.79006198,1.69368743,1.73090971,43285855.8202929
1.73033758,1.83043365,1.66762156,1.79294228,67518420.0787105
1.79325018,1.83607189,1.74591362,1.76176581,31424128.5498472
1.76171005,1.82156231,1.75377836,1.7683422,24076402.5594247
1.7689839,1.79480678,1.7212139,1.75813054,24923294.7990643
1.75795552,1.82640313,1.74452273,1.78353924,22715688.3694846
1.78373509,1.80565484,1.72315607,1.75332383,19973839.9933702
1.75482778,1.7679029,1.69734078,1.76198385,20350098.879371
1.76214433,1.77051097,1.6041502,1.6484532,17811261.5429184
1.64872599,1.71093269,1.51568553,1.64397246,35570043.7127505
1.64321721,1.68685433,1.59659454,1.62081333,14491826.4416276
1.62093786,1.68345349,1.60016368,1.66307996,12334807.244057
1.66381601,1.77839656,1.63299889,1.7175531,22953117.4097863
1.71779393,1.78348878,1.67491116,1.78085895,23371838.4898123
1.77991951,1.78068919,1.72536145,1.75482514,13337624.2203381
1.75475228,1.77029012,1.72049001,1.76523312,10774037.8664971
1.76694876,1.82273833,1.74705863,1.81500433,18615726.0373793
1.81601037,1.82245764,1.77262811,1.77821753,12242746.1097948
1.77797705,1.78903321,1.72123237,1.75566597,14380713.3151962
1.7548299,1.76630935,1.68778239,1.6969835,17184260.2775636
1.69712878,1.72827084,1.65892717,1.71598536,18147803.9906871
1.71658675,1.7530428,1.52445359,1.56441213,36643720.716321
1.56264489,1.6703286,1.44754568,1.63896212,50531202.9846726
1.63826837,1.74577577,1.63066143,1.73033389,27778165.7508549
1.72955139,1.85413115,1.59208373,1.80674347,84045474.075724
1.80837516,1.96209596,1.77941612,1.93388472,82715200.9786563
1.93452741,1.95331575,1.80310612,1.86513539,60258787.5771766
1.86493148,1.97341249,1.8423685,1.92877646,34963422.8673394
