open,high,low,close,Volume
5.9164,6.0909,5.716,6.0821,909516.7024
6.0817,6.3,6.0173,6.2233,404061.70236
6.232,6.344,6.1113,6.2796,527320.10235
6.2771,6.418,6.2473,6.3287,509218.80238
6.3331,6.4224,6.2501,6.3948,348962.30234
6.3949,6.5912,6.3928,6.5403,562863.00238
6.5357,6.6559,6.45,6.5495,313283.00236
6.5531,6.5883,6.302,6.3747,370814.80229
6.3783,6.4659,6.2822,6.3575,373008.10234
6.359,6.5,6.3131,6.4296,334679.30233
6.4269,6.699,6.4028,6.5403,595674.80239
6.5449,6.7348,6.2124,6.3038,695371.5024
6.311,6.5175,6.2111,6.5038,285570.50231
6.5043,6.6092,6.4169,6.5977,244712.10219
6.6,6.7474,6.4732,6.5627,469040.10236
6.5627,6.5955,6.4747,6.4928,274054.6023
6.493,6.549,6.3354,6.5421,315329.10238
6.545,6.6725,6.3901,6.5163,467157.50238
6.5166,6.7734,6.4856,6.5137,376319.40234
6.5143,6.6583,6.4383,6.596,416532.00228
6.5905,6.9351,6.4203,6.5327,1149903.70238
